name,url
"Fundamentals of Reinforcement Learning (University of Alberta, Alberta Machine Intelligence Institute)",https://www.coursera.org/learn/fundamentals-of-reinforcement-learning
"Fundamentals of Sales and Marketing, with Goldman Sachs 10,000 Women (Goldman Sachs)",https://www.coursera.org/learn/10k-women-6
Fundamentals of Scalable Data Science (IBM Skills Network),https://www.coursera.org/learn/ds
Fundamentals of Social Media Advertising (Meta),https://www.coursera.org/learn/social-media-advertising-fundamentals
Fundamentals of Software Architecture for Big Data (University of Colorado Boulder),https://www.coursera.org/learn/software-architecture-for-big-data-fundamentals
"Fundamentals of Technology Sales (University of Maryland, College Park)",https://www.coursera.org/learn/fundamentals-of-technology-sales
"Fundamentals of Visualization with Tableau (University of California, Davis)",https://www.coursera.org/learn/data-visualization-tableau
Fundamentals of entrepreneurship in the family business (Tecnológico de Monterrey),https://www.coursera.org/learn/fundamentals-of-entrepreneurship-in-the-family-business
Fundamentals of financial and management accounting (Politecnico di Milano),https://www.coursera.org/learn/financial-accounting-polimi
Fundamentals of particle accelerator technology  (NPAP MOOC) (Lund University),https://www.coursera.org/learn/fundamentals-particle-accelerator-technology
Fundamentals of waves and vibrations (École Polytechnique),https://www.coursera.org/learn/fundamentals-waves-vibrations
Fundamentos de Android (Universidad Nacional Autónoma de México),https://www.coursera.org/learn/fundamentos
"Fundamentos de Clientes e Concorrência com o 10,000 Women da Goldman Sachs (Goldman Sachs)",https://www.coursera.org/learn/10k-women-brpt-4
Fundamentos de Excel para Negocios (Universidad Austral),https://www.coursera.org/learn/excel-para-negocios
"Fundamentos de Financiamento com o 10,000 Women da Goldman Sachs (Goldman Sachs)",https://www.coursera.org/learn/10k-women-brpt-9
Fundamentos de Finanzas Empresariales (Universidad de los Andes),https://www.coursera.org/learn/finanzas-empresariales
"Fundamentos de Finanças da Empresa com o 10,000 Women da Goldman Sachs (Goldman Sachs)",https://www.coursera.org/learn/10k-women-brpt-2
"Fundamentos de Gerenciamento com o 10,000 Women da Goldman Sachs (Goldman Sachs)",https://www.coursera.org/learn/10k-women-brpt-8
Fundamentos de IA Aplicados ao CRM (Fundação Instituto de Administração),https://www.coursera.org/learn/fundamentos-de-ia-aplicados-ao-crm
Fundamentos de Inteligência Artifical em Marketing (Fundação Instituto de Administração),https://www.coursera.org/learn/fundamentos-de-inteligencia-artifical-em-marketing
Fundamentos de Inteligência Artificial para Finanças (Fundação Instituto de Administração),https://www.coursera.org/learn/fundamentos-de-inteligencia-artificial-para-financas
"Fundamentos de Liderança com o 10,000 Women da Goldman Sachs (Goldman Sachs)",https://www.coursera.org/learn/10k-women-brpt-3
"Fundamentos de Negociação com o 10,000 Women da Goldman Sachs (Goldman Sachs)",https://www.coursera.org/learn/10k-women-brpt-10
Fundamentos de Negócios (Fundação Instituto de Administração),https://www.coursera.org/learn/fundamentos-de-negocios
"Fundamentos de Operações com o 10,000 Women da Goldman Sachs (Goldman Sachs)",https://www.coursera.org/learn/10k-women-brpt-7
"Fundamentos de Planejamento Financeiro com o 10,000 Women da Goldman Sachs (Goldman Sachs)",https://www.coursera.org/learn/10k-women-brpt-5
Fundamentos de React Hooks (Coursera Project Network),https://www.coursera.org/learn/fundamentos-react-hooks
Fundamentos de TypeScript (Universidad de los Andes),https://www.coursera.org/learn/fundamentos-ts
"Fundamentos de Vendas e Marketing com o 10,000 Women da Goldman Sachs (Goldman Sachs)",https://www.coursera.org/learn/10k-women-brpt-6
Fundamentos de agrotecnología (Universidad Nacional Autónoma de México),https://www.coursera.org/learn/fundamentos-agrotecnologia
Fundamentos de estadística aplicada (Universidad de los Andes),https://www.coursera.org/learn/estadistica-aplicada-fundamentos
"Fundamentos de la Administración con Goldman Sachs 10,000 Women (Goldman Sachs)",https://www.coursera.org/learn/10k-women-esp-8
"Fundamentos de la Financiación con Goldman Sachs 10,000 Women (Goldman Sachs)",https://www.coursera.org/learn/10k-women-esp-9
"Fundamentos de la Negociación con Goldman Sachs 10,000 Women (Goldman Sachs)",https://www.coursera.org/learn/10k-women-esp-10
"Fundamentos de la Planificación Financiera con Goldman Sachs 10,000 Women (Goldman Sachs)",https://www.coursera.org/learn/10k-women-esp-5
Fundamentos de la escritura (Tecnológico de Monterrey),https://www.coursera.org/learn/escritura-esp
Fundamentos de la escritura académica (Tecnológico de Monterrey),https://www.coursera.org/learn/escritura-academica-esp
Fundamentos de la gestión de proyectos (Google),https://www.coursera.org/learn/fundamentos-de-la-gestion-de-proyectos
Fundamentos de la gestión del talento humano (UBITS),https://www.coursera.org/learn/fundamentos-de-la-gestion-del-talento-humano
Fundamentos de la publicidad en redes sociales (Meta),https://www.coursera.org/learn/fundamentos-de-la-publicidad-en-redes-sociales
Fundamentos de la visualización de datos con Tableau (Universidad Austral),https://www.coursera.org/learn/fundamentos-de-la-visualizacion-de-datos-con-tableau
"Fundamentos de las Operaciones con Goldman Sachs 10,000 Women (Goldman Sachs)",https://www.coursera.org/learn/10k-women-esp-7
"Fundamentos de las Ventas y el Marketing con Goldman Sachs 10,000 Women (Goldman Sachs)",https://www.coursera.org/learn/10k-women-esp-6
"Fundamentos de los Aspectos Financieros del Negocio con Goldman Sachs 10,000 Women (Goldman Sachs)",https://www.coursera.org/learn/10k-women-esp-2
"Fundamentos de los Clientes y la Competencia con Goldman Sachs 10,000 Women (Goldman Sachs)",https://www.coursera.org/learn/10k-women-esp-4
Fundamentos de probabilidad y aplicaciones (Universidad de los Andes),https://www.coursera.org/learn/probabilidad
"Fundamentos del Emprendimiento: Pensamiento y Acción (University of California, Irvine)",https://www.coursera.org/learn/fundamentos-del-emprendimiento
"Fundamentos del Liderazgo con Goldman Sachs 10,000 Women (Goldman Sachs)",https://www.coursera.org/learn/10k-women-esp-3
Fundamentos del Management (Universidad de Palermo),https://www.coursera.org/learn/fundamentos-del-management
Fundamentos del Marketing (Universidad de Palermo),https://www.coursera.org/learn/fundamentos-del-marketing
Fundamentos del Modelo de Negocio Canvas (Pontificia Universidad Católica del Perú),https://www.coursera.org/learn/fundamentos-modelo-negocio-canvas
Fundamentos del emprendimiento en la empresa familiar (Tecnológico de Monterrey),https://www.coursera.org/learn/fundamentos-del-emprendimiento-en-la-empresa-familiar
Fundamentos del marketing mix (IE Business School),https://www.coursera.org/learn/fundamentos-marketing-mix
"Fundamentos do Google para o Ensino (Fundação Lemann, Foreducation, Google for Education)",https://www.coursera.org/learn/fundamentosgoogle
Fundamentos do Suporte Técnico (Google),https://www.coursera.org/learn/fundamentos-do-suporte-tecnico
Fundamentos do design da experiência do usuário (UX) (Google),https://www.coursera.org/learn/fundamentos-do-design-da-experiencia-do-usuario-ux
Fundamentos do gerenciamento de projetos (Google),https://www.coursera.org/learn/fundamentos-do-gerenciamento-de-projetos
"Fundamentos para entrevistar con confianza (Salesforce, SV Academy)",https://www.coursera.org/learn/sales-interview-es
"Fundamentos: dados, dados, em todos os lugares (Google)",https://www.coursera.org/learn/fundamentos-dados-dados-em-todos-os-lugares
Fundos de Investimento (Fundação Instituto de Administração),https://www.coursera.org/learn/fundos-de-investimento
"Fundraising and Development Foundations (University of California, Davis)",https://www.coursera.org/learn/fundraising-development
Future Development in Supply Chain Finance and Blockchain Technology (New York Institute of Finance),https://www.coursera.org/learn/future-developments-supply-chain-finance-blockchain-technology
Física: Dimensión y Movimiento (Tecnológico de Monterrey),https://www.coursera.org/learn/fisica-dimension-movimiento
"Física: Vectores, Trabajo y Energía (Tecnológico de Monterrey)",https://www.coursera.org/learn/fisica-vectores-trabajo-energia
GIS Data Acquisition and Map Design (University of Toronto),https://www.coursera.org/learn/gis-data-acquisition-map-design
"GIS Data Formats, Design and Quality (University of California, Davis)",https://www.coursera.org/learn/gis-data
"GIS, Mapping, and Spatial Analysis Capstone (University of Toronto)",https://www.coursera.org/learn/gis-mapping-spatial-analysis-capstone
GKE Autopilot: Qwik Start (Google Cloud),https://www.coursera.org/learn/googlecloud-gke-autopilot-qwik-start-nu5ep
GKE Workload Optimization (Google Cloud),https://www.coursera.org/learn/googlecloud-gke-workload-optimization-ssh98
GUI Programming: Create a Login System in Python (Coursera Project Network),https://www.coursera.org/learn/gui-programming-login-system-python-tkinter
GUI programming: Create a Calculator in Python (Coursera Project Network),https://www.coursera.org/learn/gui-programming-calculator-python
"Gabriel García Márquez entre el poder, la historia y el amor (Universidad de los Andes)",https://www.coursera.org/learn/gabriel-garcia-marquez-poder-historia-amor
Gain Actionable Feedback with a 4Ls Retrospective in Miro (Coursera Project Network),https://www.coursera.org/learn/gain-actionable-feedback-4ls-retrospective-miro
Game Design Document: Define the Art & Concepts (California Institute of the Arts),https://www.coursera.org/learn/game-design-document
Game Design and Development 1: 2D Shooter (Michigan State University),https://www.coursera.org/learn/game-design-and-development-1
Game Design and Development 2: 2D Platformer (Michigan State University),https://www.coursera.org/learn/game-design-and-development-2
Game Design and Development 3: 3D Shooter (Michigan State University),https://www.coursera.org/learn/game-design-and-development-3
Game Design and Development 4: 3D Platformer (Michigan State University),https://www.coursera.org/learn/game-design-and-development-4
Game Design and Development 5: Capstone Project (Michigan State University),https://www.coursera.org/learn/game-design-and-development-5
"Game Developers and Esports Organizations (University of California, Irvine)",https://www.coursera.org/learn/game-developers-esports-organizations
"Game Theory (Stanford University, The University of British Columbia)",https://www.coursera.org/learn/game-theory-1
"Game Theory II: Advanced Applications (Stanford University, The University of British Columbia)",https://www.coursera.org/learn/game-theory-2
Game Theory with Python (Coursera Project Network),https://www.coursera.org/learn/game-theory-with-python
Game-Theoretic Solution Concept with Spreadsheets (Coursera Project Network),https://www.coursera.org/learn/game-theoretic-solution-concept-with-spreadsheets
Game-based Learning with Scratch (Coursera Project Network),https://www.coursera.org/learn/game-based-learning
Gameplay en videojuegos (Universitat Autònoma de Barcelona),https://www.coursera.org/learn/videojuegos-play
Games without Chance: Combinatorial Game Theory (Georgia Institute of Technology),https://www.coursera.org/learn/combinatorial-game-theory
"Games, Sensors and Media (University of California, Irvine)",https://www.coursera.org/learn/games
Gamification (University of Pennsylvania),https://www.coursera.org/learn/gamification
Gamification Learning with Genially (Coursera Project Network),https://www.coursera.org/learn/gamification-learning-with-genially
Gathering and Developing the News (Michigan State University),https://www.coursera.org/learn/gathering-the-news
Gehaltsvorhersage mit Linearer Regression in R (Coursera Project Network),https://www.coursera.org/learn/gehaltsvorhersage-mit-linearer-regression-in-r
Gender Analytics Capstone Project (University of Toronto),https://www.coursera.org/learn/gender-analytics-capstone
Gender Analytics for Innovation (University of Toronto),https://www.coursera.org/learn/gender-analytics-innovation
Gender and Sexuality: Diversity and Inclusion in the Workplace (University of Pittsburgh),https://www.coursera.org/learn/gender-sexuality
"Gender, Family, and Social Change in Contemporary South Korea (Yonsei University)",https://www.coursera.org/learn/social-change-korea
General Academic English (Tsinghua University),https://www.coursera.org/learn/general-academic-english
General Chemistry: Concept Development and Application (Rice University),https://www.coursera.org/learn/general-chemistry
Generalized Linear Models and Nonparametric Regression (University of Colorado Boulder),https://www.coursera.org/learn/generalized-linear-models-and-nonparametric-regression
Generando modelos con Auto Machine Learning (Coursera Project Network),https://www.coursera.org/learn/generando-modelos-automl
Generando predicciones con Amazon Forecast (Coursera Project Network),https://www.coursera.org/learn/predicciones-amazon-forecast
Generando un Data Lake House con Azure Synapse Analytics (Coursera Project Network),https://www.coursera.org/learn/generando-un-data-lake-house-con-azure-synapse-analytics
Generate API Documentation from Postman (Coursera Project Network),https://www.coursera.org/learn/generate-api-documentation-postman
Generate Reports with the Help of a Flow Inside Power Apps (Coursera Project Network),https://www.coursera.org/learn/generate-reports-help-flow-power-apps
Generate Synthetic Images with DCGANs in Keras (Coursera Project Network),https://www.coursera.org/learn/generative-adversarial-networks-keras
Generate a PDF File with JavaScript (Coursera Project Network),https://www.coursera.org/learn/pdf-with-javascript
Generate a Report with LibreOffice Base (Coursera Project Network),https://www.coursera.org/learn/generate-report-libreoffice-base
Generate a User Experience (UX) Onboarding Map in Miro (Coursera Project Network),https://www.coursera.org/learn/generate-user-experience-ux-onboarding-journey-map-miro
Generate an Invoice with LibreOffice Base (Coursera Project Network),https://www.coursera.org/learn/generate-invoice-libreoffice-base
Generate an Opportunity Solution Tree in Miro (Coursera Project Network),https://www.coursera.org/learn/generate-opportunity-solution-tree-miro
Generating New Recipes using GPT-2 (Coursera Project Network),https://www.coursera.org/learn/generating-new-recipes-python
Generative Deep Learning with TensorFlow (DeepLearning.AI),https://www.coursera.org/learn/generative-deep-learning-with-tensorflow
Generative Design for Additive Manufacturing (Autodesk),https://www.coursera.org/learn/generative-design-additive-manufacturing
Generative Design for Industrial Applications (Autodesk),https://www.coursera.org/learn/generative-design-industrial-applications
Generative Design for Part Consolidation (Autodesk),https://www.coursera.org/learn/generative-design-part-consolidation
Generative Design for Performance and Weight Reduction (Autodesk),https://www.coursera.org/learn/generative-design-performance-weight-reduction
"Genes and the Human Condition (From Behavior to Biotechnology) (University of Maryland, College Park)",https://www.coursera.org/learn/genes
Genetic Epidemiology Foundations (University of Colorado System),https://www.coursera.org/learn/genetic-epidemiology
Genetics and Society: A Course for Educators (American Museum of Natural History),https://www.coursera.org/learn/genetics-society
Genome Assembly Programming Challenge (University of California San Diego),https://www.coursera.org/learn/assembling-genomes
Genome Sequencing (Bioinformatics II) (University of California San Diego),https://www.coursera.org/learn/genome-sequencing
Genomic Data Science and Clustering (Bioinformatics V) (University of California San Diego),https://www.coursera.org/learn/genomic-data
Genomics for Law (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/genomics-for-law
Genomics: Decoding the Universal Language of Life (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/genomics-research
"Genre : quels enjeux ? Violences, globalisation, biomédecine, sexualités. (University of Geneva)",https://www.coursera.org/learn/genre
Geodesign: Change Your World (The Pennsylvania State University),https://www.coursera.org/learn/geodesign
Geographical Information Systems - Part 1 (École Polytechnique Fédérale de Lausanne),https://www.coursera.org/learn/gis-1
Geographical Information Systems - Part 2 (École Polytechnique Fédérale de Lausanne),https://www.coursera.org/learn/gis-2
Geometric Algorithms (EIT Digital ),https://www.coursera.org/learn/geometric-algorithms
Geometría Analítica Preuniversitaria (Universidad Autónoma Metropolitana),https://www.coursera.org/learn/geometra-analtica-preuniversitaria
Geopolitics of Europe (Sciences Po),https://www.coursera.org/learn/geopolitics-europe
Geopolítica e seus Movimentos Interculturais (Fundação Instituto de Administração),https://www.coursera.org/learn/geopolitica-e-seus-movimentos-interculturais
Geopolítica y gobernanza global: riesgos y oportunidades (ESADE Business and Law School),https://www.coursera.org/learn/geopoliticaygobernanzaglobal
"Geospatial Analysis Project (University of California, Davis)",https://www.coursera.org/learn/gis-capstone
Geospatial Big Data Visualization with Kepler GL (Coursera Project Network),https://www.coursera.org/learn/geospatial-bigdata-visualization-keplergl
Geospatial Data Visualization using Python and Folium (Coursera Project Network),https://www.coursera.org/learn/geospatial-data-visualization-using-python-and-folium
"Geospatial and Environmental Analysis (University of California, Davis)",https://www.coursera.org/learn/spatial-analysis
Gerenciamento de Serviços de TI (Fundação Instituto de Administração),https://www.coursera.org/learn/gerenciamento-de-servicos-de-ti
Gerenciamento de mídias sociais (Meta),https://www.coursera.org/learn/gerenciamento-de-midias-sociais
Gerenciamento de projetos Agile (Google),https://www.coursera.org/learn/gerenciamento-de-projetos-agile
Gestalte Grafiken für soziale Medien mit Canva (Coursera Project Network),https://www.coursera.org/learn/gestalte-grafiken-soziale-medien-canva
Gestalte deinen virtuellen Klassenzimmer mit Canva (Coursera Project Network),https://www.coursera.org/learn/gestalte-virtuelles-klassenzimmer-canva
Gestion de la mémoire avec la programmation C (Coursera Project Network),https://www.coursera.org/learn/gestion-de-la-memoire-avec-la-programmation-c
Gestion de l’analyse des données (Johns Hopkins University),https://www.coursera.org/learn/managing-data-analysis-fr
Gestion de projet Agile (Google),https://www.coursera.org/learn/gestion-de-projet-agile-google
Gestion de projet Agile (Google),https://www.coursera.org/learn/gestion-de-projet-agile
"Gestion de projet : les bases de la réussite (University of California, Irvine)",https://www.coursera.org/learn/project-management-basics-fr
Gestion des utilisateurs et des groupes sous Linux (Coursera Project Network),https://www.coursera.org/learn/gestion-des-utilisateurs-et-des-groupes-sous-linux
Gestion et Politique de l'eau (University of Geneva),https://www.coursera.org/learn/gestion-eau
Gestionar aplicaciones con Azure Container Apps (Coursera Project Network),https://www.coursera.org/learn/gestionar-aplicaciones-con-azure-container-apps
Gestión Empresarial Exitosa para Pymes (Pontificia Universidad Católica de Chile),https://www.coursera.org/learn/gestionempresarialpyme
Gestión con enfoque en riesgos en proyectos de desarrollo (Banco Interamericano de Desarrollo),https://www.coursera.org/learn/gestion-con-enfoque-en-riesgos-en-proyectos-de-desarrollo
Gestión de Proyectos (Tecnológico de Monterrey),https://www.coursera.org/learn/gestin-de-proyectos
Gestión de las empresas de alimentación y bebidas (Università Bocconi),https://www.coursera.org/learn/empresas-alimentos-bebidas
Gestión de marca y producto (IE Business School),https://www.coursera.org/learn/gestion-marca-producto
Gestión de organizaciones efectivas (Pontificia Universidad Católica de Chile),https://www.coursera.org/learn/gestion-organizaciones-efectivas
Gestión de productos digitales: Fundamentos modernos (University of Virginia),https://www.coursera.org/learn/uva-darden-digital-product-management-es
Gestión de proyectos Agile e historias de usuario con Trello (Coursera Project Network),https://www.coursera.org/learn/gestion-de-proyectos-agile-con-trello
Gestión de proyectos con la metodología Agile (Google),https://www.coursera.org/learn/gestion-de-proyectos-con-la-metodologia-agile
Gestión de proyectos e historias de usuario con Jira (Coursera Project Network),https://www.coursera.org/learn/gestion-de-proyectos-e-historias-de-usuario-con-jira
"Gestión de proyectos: las bases del éxito (University of California, Irvine)",https://www.coursera.org/learn/gestion-de-proyectos
Gestión de redes sociales (Meta),https://www.coursera.org/learn/gestion-de-redes-sociales
"Gestión de riesgos y cambios de proyectos (University of California, Irvine)",https://www.coursera.org/learn/project-risk-management-es
Gestión del alcance: el qué de la triple restricción (Universidad de los Andes),https://www.coursera.org/learn/gestion-alcance-proyectos
Gestión del análisis de datos (Johns Hopkins University),https://www.coursera.org/learn/managing-data-analysis-es
Gestión del canal de distribución y retailing (IE Business School),https://www.coursera.org/learn/canal-distribucion
Gestión del talento humano (Universidad Nacional Autónoma de México),https://www.coursera.org/learn/gestion-del-talento
Gestión estratégica de Escuelas en Contextos Rurales (Universidad Austral),https://www.coursera.org/learn/gestion-estrategica-escuelas-rurales
Gestión integral del riesgo de desastres (Universidad Nacional Autónoma de México),https://www.coursera.org/learn/gestion-riesgo
Gestão Estratégica de Recursos Humanos (Fundação Instituto de Administração),https://www.coursera.org/learn/gestao-estrategica-de-recursos-humanos
Gestão Intercultural nas Organizações (Fundação Instituto de Administração),https://www.coursera.org/learn/gestao-intercultural-nas-organizacoes
Gestão da Cadeia de Suprimentos (Fundação Instituto de Administração),https://www.coursera.org/learn/gestao-da-cadeia-de-suprimentos
"Gestão de Captação, Recompensas, Remuneração e Diversidade (Fundação Instituto de Administração)",https://www.coursera.org/learn/gestao-de-captacao-recompensas-remuneracao-e-diversidade
Gestão de Dados Científicos (Insper),https://www.coursera.org/learn/gestao-de-dados-cientificos
Gestão de Marca & Crise de Imagem (Fundação Instituto de Administração),https://www.coursera.org/learn/gestao-de-marca-crise-imagem
Gestão de Operações (Insper),https://www.coursera.org/learn/gestao-de-operacoes
Gestão de RH e Desenvolvimento de Competências (Fundação Instituto de Administração),https://www.coursera.org/learn/gestao-de-rh-e-desenvolvimento-de-competencias
"Gestão de Riscos e de Mudanças em Projetos (Universidade de São Paulo, University of California, Irvine)",https://www.coursera.org/learn/riscos-mudancas-em-projetos
"Gestão de Stakeholders, Ética e Sustentabilidade Empresarial (Fundação Instituto de Administração)",https://www.coursera.org/learn/gestao-de-stakeholders-etica-e-sustentabilidade-empresarial
Gestão de produtos digitais: Princípios básicos modernos (University of Virginia),https://www.coursera.org/learn/uva-darden-digital-product-management-pt
"Gestão para a Aprendizagem: Módulo Gestão Estratégica (Fundação Lemann, Elos Educacional)",https://www.coursera.org/learn/gestao-escolar
Get Familiar with ML basics in a Kaggle Competition (Coursera Project Network),https://www.coursera.org/learn/ml-basics-kaggle-competition
"Get Interactive: Practical Teaching with Technology (University of London, Bloomsbury Learning Exchange)",https://www.coursera.org/learn/getinmooc
Get Organized: How to be a Together Teacher (Relay Graduate School of Education),https://www.coursera.org/learn/together-teacher
Get Started With Tableau (Coursera Project Network),https://www.coursera.org/learn/get-started-tableau
Get Started with Adobe Illustrator (Coursera Project Network),https://www.coursera.org/learn/get-started-adobe-illustrator
Get Started with Airtable (Coursera Project Network),https://www.coursera.org/learn/get-started-airtable
Get Started with Canva (Coursera Project Network),https://www.coursera.org/learn/get-started-with-canva
Get Started with Click Up (Coursera Project Network),https://www.coursera.org/learn/get-started-click-up
Get Started with Empathy Mapping the User Experience in Miro (Coursera Project Network),https://www.coursera.org/learn/get-started-empathy-mapping-user-experience-miro
Get Started with Facebook Ads Manager (Coursera Project Network),https://www.coursera.org/learn/get-started-facebook-ads-manager
Get Started with Facebook Business Manager (Coursera Project Network),https://www.coursera.org/learn/get-started-facebook-business-manager
Get Started with Facebook Messenger for a Business (Coursera Project Network),https://www.coursera.org/learn/get-started-facebook-messenger-business
Get Started with Figma (Coursera Project Network),https://www.coursera.org/learn/get-started-figma
Get Started with HubSpot (Coursera Project Network),https://www.coursera.org/learn/get-started-hubspot
Get Started with Inkscape (Coursera Project Network),https://www.coursera.org/learn/get-started-inkscape
Get Started with Microsoft Forms (Coursera Project Network),https://www.coursera.org/learn/get-started-microsoft-forms
Get Started with Microsoft Teams (Coursera Project Network),https://www.coursera.org/learn/get-started-microsoft-teams
Get Started with R Markdown (Coursera Project Network),https://www.coursera.org/learn/get-started-with-r-markdown
Get Started with User Experience (UX) Design in Miro (Coursera Project Network),https://www.coursera.org/learn/get-started-user-experience-ux-design-miro
Get Started with Wrike (Coursera Project Network),https://www.coursera.org/learn/get-started-wrike
Get Up and Running with TypeScript (Coursera Project Network),https://www.coursera.org/learn/typescript-beginner
Get more followers by finding trending keywords and hashtags (Coursera Project Network),https://www.coursera.org/learn/get-more-followers-by-finding-trending-keywords-and-hashtags
Get started with Asana (Coursera Project Network),https://www.coursera.org/learn/get-started-with-asana
Get started with Hootsuite (Coursera Project Network),https://www.coursera.org/learn/get-started-with-hootsuite
Get started with Instagram for Business (Coursera Project Network),https://www.coursera.org/learn/get-started-instagram-business
Get started with Jira (Coursera Project Network),https://www.coursera.org/learn/get-started-with-jira
Get started with Mailchimp (Coursera Project Network),https://www.coursera.org/learn/get-started-with-mailchimp
Get started with Microsoft Planner (Coursera Project Network),https://www.coursera.org/learn/get-started-microsoft-planner
Get started with Mural (Coursera Project Network),https://www.coursera.org/learn/get-started-with-mural
Get started with Piktochart (Coursera Project Network),https://www.coursera.org/learn/get-started-with-piktochart
Get started with Tweetdeck for Twitter (Coursera Project Network),https://www.coursera.org/learn/get-started-tweetdeck-twitter
Get started with Upwork (Coursera Project Network),https://www.coursera.org/learn/get-started-with-upwork
Get started with Wix (Coursera Project Network),https://www.coursera.org/learn/get-started-with-wix
Getting Started With Adobe Photoshop (Coursera Project Network),https://www.coursera.org/learn/getting-started-adobe-photoshop
Getting Started With Application Development (Google Cloud),https://www.coursera.org/learn/getting-started-app-development
Getting Started With Application Development en Français (Google Cloud),https://www.coursera.org/learn/getting-started-app-development-fr
Getting Started With Facebook Creator Studio (Coursera Project Network),https://www.coursera.org/learn/getting-started-with-facebook-creator-studio
Getting Started With Game Development Using PyGame (Coursera Project Network),https://www.coursera.org/learn/getting-started-with-game-development-using-pygame
Getting Started With Music Theory (Michigan State University),https://www.coursera.org/learn/music-theory
Getting Started in GIMP (Coursera Project Network),https://www.coursera.org/learn/getting-started-in-gimp
Getting Started in Google Analytics (Coursera Project Network),https://www.coursera.org/learn/getting-started-in-google-analytics
Getting Started in Microsoft SharePoint (Coursera Project Network),https://www.coursera.org/learn/getting-started-in-microsoft-sharepoint
Getting Started on Mainframe with z/OS Commands and Panels (IBM ),https://www.coursera.org/learn/z-commands-and-panels
Getting Started with AI using IBM Watson (IBM Skills Network),https://www.coursera.org/learn/ai-with-ibm-watson
Getting Started with AWS Machine Learning (Amazon Web Services),https://www.coursera.org/learn/aws-machine-learning
Getting Started with Adobe Spark (Coursera Project Network),https://www.coursera.org/learn/getting-started-with-adobe-spark
Getting Started with Application Development 日本語版 (Google Cloud),https://www.coursera.org/learn/getting-started-app-development-jp
Getting Started with Asana (Coursera Project Network),https://www.coursera.org/learn/getting-started-asana
Getting Started with Automation 360 (Automation Anywhere),https://www.coursera.org/learn/automation-360
Getting Started with Azure (LearnQuest),https://www.coursera.org/learn/cloud-azure-intro
Getting Started with Azure DevOps Boards (Coursera Project Network),https://www.coursera.org/learn/getting-started-azure-devops-boards
Getting Started with BigQuery GIS for Data Analysts (Google Cloud),https://www.coursera.org/learn/googlecloud-getting-started-with-bigquery-gis-for-data-analysts-7plo1
Getting Started with BigQuery Machine Learning (Google Cloud),https://www.coursera.org/learn/googlecloud-getting-started-with-bigquery-machine-learning-bxgfi
Getting Started with Blazor Server (Coursera Project Network),https://www.coursera.org/learn/getting-started-with-blazor-server
Getting Started with Blazor WASM (Coursera Project Network),https://www.coursera.org/learn/getting-started-with-blazor
Getting Started with Cascading Style Sheet (Coursera Project Network),https://www.coursera.org/learn/getting-started-cascading-style-sheet
Getting Started with Cloth System in Unity 2021 (Coursera Project Network),https://www.coursera.org/learn/getting-started-cloth-system-unity
Getting Started with Cloud Data Fusion (Google Cloud),https://www.coursera.org/learn/googlecloud-getting-started-with-cloud-data-fusion-gdy7a
Getting Started with Cloud KMS (Google Cloud),https://www.coursera.org/learn/googlecloud-getting-started-with-cloud-kms-ghedo
Getting Started with Cloud Shell and gcloud (Google Cloud),https://www.coursera.org/learn/googlecloud-getting-started-with-cloud-shell-and-gcloud-vutla
Getting Started with CyberGIS (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/cybergis
Getting Started with Data Analytics on AWS (Amazon Web Services),https://www.coursera.org/learn/getting-started-data-analytics-aws
Getting Started with Data Visualization in R (Johns Hopkins University),https://www.coursera.org/learn/jhu-getting-started-data-viz-r
Getting Started with Data Warehousing and BI Analytics (IBM Skills Network),https://www.coursera.org/learn/getting-started-with-data-warehousing-and-bi-analytics
Getting Started with Elasticsearch on Google Cloud (Google Cloud),https://www.coursera.org/learn/googlecloud-getting-started-with-elasticsearch-on-google-cloud-qfjwu
"Getting Started with Essay Writing (University of California, Irvine)",https://www.coursera.org/learn/getting-started-with-essay-writing
Getting Started with Facebook Pixel (Coursera Project Network),https://www.coursera.org/learn/getting-started-with-facebook-pixel
Getting Started with Gaming on Cloud Spanner (Google Cloud),https://www.coursera.org/learn/googlecloud-getting-started-with-gaming-on-cloud-spanner-f9dec
Getting Started with Git and GitHub (IBM Skills Network),https://www.coursera.org/learn/getting-started-with-git-and-github
"Getting Started with Go (University of California, Irvine)",https://www.coursera.org/learn/golang-getting-started
Getting Started with Google Kubernetes Engine (Google Cloud),https://www.coursera.org/learn/google-kubernetes-engine
Getting Started with Google Kubernetes Engine em Português Brasileiro (Google Cloud),https://www.coursera.org/learn/google-kubernetes-engine-pt
Getting Started with Google Kubernetes Engine en Español (Google Cloud),https://www.coursera.org/learn/google-kubernetes-engine-es
Getting Started with Google Kubernetes Engine en français (Google Cloud),https://www.coursera.org/learn/google-kubernetes-engine-fr
Getting Started with Google Kubernetes Engine in italiano (Google Cloud),https://www.coursera.org/learn/google-kubernetes-engine-it
Getting Started with Google Kubernetes Engine 日本語版 (Google Cloud),https://www.coursera.org/learn/google-kubernetes-engine-jp
Getting Started with Google Kubernetes Engine 한국어 (Google Cloud),https://www.coursera.org/learn/google-kubernetes-engine-ko
